id,stack_trace,observed_behavior,expected_behavior,fix_suggestions,patches,build_related,steps_to_reproduce,action_items,summary_length,description_length,itemizations,ui_elements,code_sample,code_sample_class,code_sample_method,label,train_test,project,buglocator_baseline_k@10,buglocator_clean_k@10,bluir_baseline_k@10,bluir_clean_k@10,vsm_baseline_k@10,vsm_clean_k@10,brtracer_baseline_k@10,brtracer_clean_k@10,dreamloc_baseline_k@10,dreamloc_clean_k@10
270244,False,True,True,False,False,True,True,0,15,72,1,0,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,False,True
270239,False,True,True,False,False,True,True,2,9,77,2,6,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,True,True
270241,False,True,True,False,False,True,True,1,10,55,1,2,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,True,False
270207,False,True,False,False,False,True,True,0,9,61,1,2,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
269784,False,False,False,False,False,True,False,0,14,30,0,0,False,False,False,TEST,test,birt,False,,False,,False,,False,,False,
269143,False,True,True,False,False,True,True,0,12,52,1,2,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,True,True
270089,False,True,True,False,False,True,True,0,13,58,1,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
270077,True,True,True,False,False,True,True,5,11,180,0,35,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,True,True
270079,False,True,True,False,False,True,True,3,15,104,1,4,False,False,False,BUG,test,birt,False,False,True,True,False,False,False,False,False,True
270100,False,True,True,False,False,True,True,0,9,40,1,2,False,False,False,DOCUMENTATION,test,birt,False,,False,,False,,False,,False,
269928,False,False,False,False,False,True,True,0,10,45,1,6,False,False,False,BUG,test,birt,False,False,True,True,False,False,False,False,True,True
269116,False,True,True,False,False,True,True,0,17,86,0,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
269923,False,False,True,False,False,False,False,0,9,42,0,0,False,False,False,RFE,test,birt,True,,True,,False,,True,,True,
268282,False,True,False,False,False,True,True,3,12,87,1,5,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,True,True
269779,False,True,True,False,False,True,True,3,15,65,1,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
269641,False,True,True,False,False,True,True,1,14,49,1,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,True,True,False,False
268916,False,False,False,False,False,False,False,0,10,19,0,0,False,False,False,RFE,test,birt,True,,False,,False,,True,,True,
269768,False,False,False,False,False,False,False,0,4,27,0,1,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,True,True
269129,False,True,True,False,False,True,True,0,11,72,1,0,False,False,False,DOCUMENTATION,test,birt,False,,False,,False,,False,,False,
269646,True,True,False,False,False,True,True,6,12,150,1,29,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,True,True
269334,False,True,True,False,False,True,True,0,12,155,2,11,False,False,False,IMPROVEMENT,test,birt,True,,True,,False,,True,,True,
269134,False,True,False,False,False,True,True,0,6,39,1,0,False,False,False,BUG,test,birt,False,False,False,False,True,True,False,False,True,True
269642,False,True,True,False,False,True,True,3,15,69,1,3,False,False,False,DOCUMENTATION,test,birt,False,,False,,False,,False,,False,
269639,True,True,True,False,False,True,True,4,6,164,0,31,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
266975,False,True,True,False,False,True,True,0,8,53,1,7,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
264708,False,False,True,False,False,True,True,0,11,45,1,1,False,False,False,BUG,test,birt,False,True,False,False,False,False,False,False,False,False
244326,False,False,False,False,False,True,True,0,13,57,0,1,False,False,False,IMPROVEMENT,test,birt,True,,True,,False,,True,,True,
244501,False,False,False,False,False,True,False,0,8,26,0,0,False,False,False,RFE,test,birt,True,,True,,False,,True,,True,
268907,True,True,True,False,False,True,True,9,7,410,0,19,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
269315,False,True,True,False,False,True,True,5,10,269,6,10,True,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,True,True
254565,False,True,True,False,False,True,True,2,15,49,1,1,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,True
268546,False,False,True,False,False,True,True,0,13,76,1,6,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
268477,False,False,False,False,False,False,False,0,9,20,0,0,False,False,False,IMPROVEMENT,test,birt,False,,False,,False,,False,,False,
268000,False,True,True,False,False,True,True,1,20,119,0,1,False,False,False,BUG,test,birt,False,False,True,True,False,False,False,False,True,True
269307,False,True,True,False,False,True,True,0,9,57,0,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
268912,False,True,True,False,False,True,True,1,18,72,1,5,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,True,True
268749,False,True,True,False,False,True,True,1,9,68,1,3,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,True,True,True
269150,False,True,True,False,False,True,True,0,9,50,0,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,True,True
268290,False,True,True,False,False,True,True,0,7,54,1,6,False,False,False,RFE,test,birt,False,,True,,False,,False,,False,
265919,False,True,True,False,False,True,True,3,11,51,1,0,False,False,False,DOCUMENTATION,test,birt,False,,False,,False,,False,,False,
267167,False,True,False,False,False,True,True,0,7,53,1,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
267322,False,True,True,False,False,True,True,3,14,80,1,12,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
267156,True,True,True,False,False,True,True,4,15,193,0,11,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
266795,False,True,False,False,False,True,True,5,9,66,1,7,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,True,True
268266,False,True,True,False,False,True,True,1,15,75,1,2,False,False,False,BUG,test,birt,False,False,False,False,False,False,True,True,False,False
268728,False,False,False,False,False,False,False,0,6,9,0,0,False,False,False,IMPROVEMENT,test,birt,False,,False,,False,,False,,False,
268061,False,True,True,False,False,True,True,1,18,85,1,0,False,False,False,BUG,test,birt,False,False,True,True,False,False,False,False,False,False
268068,False,True,True,False,False,True,True,0,22,56,1,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
269141,False,True,True,False,False,True,True,0,14,58,1,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,True,True
269117,False,True,True,False,False,True,True,0,10,83,0,3,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
259612,False,True,True,False,False,True,True,1,9,74,0,0,False,False,False,BUG,test,birt,True,True,True,True,True,True,True,True,True,True
268924,True,False,False,False,False,True,True,0,5,52,1,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
268919,False,False,False,False,False,True,True,0,6,48,1,3,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
268918,False,True,True,False,False,True,True,0,17,61,1,2,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,True
258572,False,False,False,False,False,False,False,0,4,37,0,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
268908,False,True,True,False,False,True,True,0,11,49,1,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,True,False
268707,False,False,True,False,False,True,True,0,5,57,0,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,True
268537,False,False,False,False,False,False,False,1,3,202,0,1,False,False,False,RFE,test,birt,True,,True,,False,,True,,True,
259552,False,False,False,False,False,False,False,0,6,48,0,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
268485,True,True,True,False,False,True,True,23,14,1313,1,75,True,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
268478,False,True,True,False,False,True,True,0,20,52,1,0,False,False,False,BUG,test,birt,False,False,True,True,False,False,False,False,True,True
268475,False,True,True,False,False,True,True,0,10,52,1,4,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
254701,False,False,False,False,False,False,False,0,12,89,1,1,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
268034,False,False,True,False,False,False,False,0,8,102,1,0,True,False,True,REFACTORING,test,birt,True,,True,,True,,True,,True,
268278,True,True,True,False,False,True,True,17,15,236,0,54,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
268271,False,True,True,False,False,True,True,0,14,59,1,6,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,True,True
268257,True,True,True,False,False,False,True,3,11,245,1,13,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
268032,False,True,True,False,False,True,True,0,16,58,1,3,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
268029,True,True,True,False,False,True,True,2,8,232,0,2,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
267790,False,True,True,False,False,True,True,0,13,52,1,1,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
268009,True,True,True,False,False,True,True,2,8,215,0,2,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
267581,False,False,True,False,False,False,False,0,6,85,2,0,False,False,False,RFE,test,birt,True,,True,,True,,True,,True,
268013,False,True,True,False,False,True,True,0,9,63,0,4,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
267820,False,True,False,False,False,True,True,1,10,78,1,3,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,True
267792,False,True,True,False,False,True,True,1,13,51,1,3,False,False,False,BUG,test,birt,False,False,True,True,False,False,True,True,False,False
267807,False,True,True,False,False,True,True,0,15,46,1,2,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
263922,False,True,True,False,False,True,True,0,10,61,1,1,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
267762,True,False,False,False,False,True,True,0,10,59,0,2,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
124950,False,True,False,False,False,False,False,0,11,83,0,0,False,False,False,RFE,test,birt,True,,True,,False,,True,,True,
267599,False,True,True,False,False,True,True,0,14,48,1,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
265242,False,True,True,False,False,True,True,5,12,104,1,9,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
267159,False,True,True,False,False,True,True,2,16,91,1,2,False,False,False,RFE,test,birt,True,,True,,False,,True,,True,
265965,False,False,False,False,False,False,False,0,10,139,0,7,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,True,True
267577,False,False,False,False,False,False,False,0,6,65,0,0,False,False,False,RFE,test,birt,False,,True,,True,,False,,True,
150243,False,False,False,False,False,False,False,0,5,22,0,1,False,False,False,RFE,test,birt,False,,False,,False,,False,,False,
267570,False,True,True,False,False,True,True,0,4,35,0,0,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,True,True
267563,True,True,True,False,False,True,True,4,11,398,0,27,False,False,False,BUG,test,birt,True,True,False,False,False,False,True,True,True,True
267341,False,True,False,False,False,True,True,0,10,40,1,0,False,False,False,BUG,test,birt,True,True,False,False,False,False,True,True,True,True
267300,False,False,False,False,False,True,True,0,9,38,0,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
267186,False,False,False,False,False,True,True,3,10,236,1,4,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
246810,False,False,False,False,False,False,False,2,7,39,1,0,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,False,False
177433,False,False,True,False,False,False,False,0,10,170,1,1,False,False,False,RFE,test,birt,False,,False,,False,,False,,False,
266257,False,True,True,False,False,True,True,3,21,102,1,6,False,False,False,IMPROVEMENT,test,birt,False,,True,,False,,False,,True,
264273,False,False,False,False,False,False,False,0,13,16,0,0,False,False,False,RFE,test,birt,False,,False,,False,,False,,True,
266793,False,True,True,False,False,True,True,4,11,88,1,5,False,False,False,BUG,test,birt,True,True,False,False,False,False,True,True,True,True
266647,False,False,False,False,False,False,False,0,6,14,0,0,False,False,False,RFE,test,birt,False,,False,,False,,False,,True,
266914,False,False,False,False,False,True,True,0,8,249,0,3,True,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,False,False
266447,False,False,True,False,False,True,True,1,9,244,8,9,False,False,False,RFE,test,birt,False,,False,,False,,False,,True,
266785,False,True,True,False,False,True,True,6,14,93,1,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
266783,True,False,False,False,False,True,True,0,10,76,1,11,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,True,True
246507,False,False,False,False,False,False,False,0,10,13,0,1,False,False,False,RFE,test,birt,False,,True,,False,,True,,True,
265244,False,False,False,False,False,False,False,0,9,47,0,1,False,False,False,IMPROVEMENT,test,birt,True,,True,,False,,True,,True,
266654,False,True,True,False,False,True,True,8,14,117,2,0,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,True,False
266644,False,True,False,False,False,True,True,0,12,42,1,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
266446,False,True,True,False,False,True,True,0,10,59,0,2,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
266459,False,False,True,False,False,True,False,0,6,55,0,2,False,False,False,BUILD_SYSTEM,test,birt,True,,True,,False,,True,,False,
257010,False,True,True,False,False,True,True,2,10,71,1,1,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
266075,False,True,True,False,False,True,True,3,13,49,1,1,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,False,False
265905,False,True,True,False,False,True,True,5,21,54,1,4,False,False,False,BUG,test,birt,False,False,True,True,False,False,False,False,False,False
265266,False,False,False,False,False,True,True,0,8,27,0,0,False,False,False,IMPROVEMENT,test,birt,False,,False,,False,,False,,False,
265782,True,True,True,False,False,True,True,1,8,108,0,8,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
257014,False,False,True,False,False,False,False,0,11,22,0,1,False,False,False,RFE,test,birt,False,,False,,False,,False,,False,
265434,False,False,False,False,False,True,True,0,8,21,0,2,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,True,True
265249,False,True,True,False,False,True,True,0,19,66,1,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
265403,False,False,False,False,False,False,False,0,4,53,0,0,False,False,False,RFE,test,birt,True,,False,,True,,True,,False,
255309,True,True,True,False,False,True,True,8,6,385,1,29,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,True,True
265102,False,True,True,False,False,True,True,3,16,65,1,3,False,False,False,BUG,test,birt,True,True,False,False,False,False,True,True,True,True
265264,False,True,True,False,False,True,True,0,9,46,0,4,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
263851,False,False,False,False,False,False,False,0,10,29,0,0,False,False,False,BUG,test,birt,True,True,False,False,False,False,True,True,False,False
265126,False,True,True,False,False,False,True,1,13,53,0,3,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
263744,False,True,True,False,False,True,True,6,16,56,1,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
264836,False,True,False,False,False,False,False,0,4,140,0,4,True,False,False,BUG,test,birt,True,True,True,True,True,True,True,True,True,True
265106,False,False,True,False,False,True,True,0,13,56,0,1,False,False,False,IMPROVEMENT,test,birt,False,,False,,False,,False,,False,
249277,False,False,False,False,False,True,True,0,11,101,1,1,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
264303,False,True,True,False,False,True,True,3,9,145,0,6,False,False,False,IMPROVEMENT,test,birt,True,,True,,False,,True,,True,
264975,False,True,True,False,False,True,True,3,13,124,0,2,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,True,True
264289,False,True,True,False,False,True,True,0,14,94,0,3,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
265074,False,True,True,False,False,True,True,0,11,52,0,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,True
264813,False,False,True,False,False,True,True,1,6,48,1,3,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
260681,False,False,True,False,False,True,True,2,14,64,0,6,False,False,False,RFE,test,birt,True,,True,,False,,True,,True,
263849,False,False,True,False,False,False,False,0,4,24,0,0,False,False,False,IMPROVEMENT,test,birt,False,,False,,False,,False,,False,
264654,False,True,True,False,False,True,True,0,12,55,0,1,False,False,False,BUG,test,birt,False,False,True,True,False,False,False,False,True,True
250237,False,True,True,False,False,True,True,4,11,119,0,5,False,False,False,DESIGN_DEFECT,test,birt,False,,False,,False,,False,,False,
264629,False,True,False,False,False,True,True,0,11,70,1,4,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
259924,False,True,True,False,False,True,True,0,13,87,0,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,True,True
263311,False,False,False,False,False,False,False,0,8,47,1,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
262673,False,False,False,False,False,False,False,0,8,32,0,0,False,False,False,IMPROVEMENT,test,birt,False,,False,,False,,False,,False,
264455,False,True,False,False,False,True,True,4,12,108,0,2,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,True,True
259729,True,True,True,False,False,True,True,0,9,86,0,18,False,False,False,BUG,test,birt,True,True,False,False,False,False,True,True,False,False
261792,False,True,True,False,False,True,True,1,17,74,1,2,False,False,False,DOCUMENTATION,test,birt,False,,False,,False,,False,,False,
261979,False,False,False,False,False,False,False,0,5,79,0,5,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
261316,False,False,False,False,False,True,True,0,7,108,0,1,False,False,False,BUG,test,birt,True,True,False,False,False,False,True,True,False,False
263913,True,False,True,False,False,False,False,0,10,64,0,8,False,False,False,BUG,test,birt,True,True,True,True,True,True,True,True,False,False
262749,False,False,False,False,False,False,False,0,8,55,0,0,False,False,False,RFE,test,birt,True,,False,,False,,True,,True,
263594,False,False,False,False,False,True,True,0,14,83,0,4,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
199976,False,True,True,False,False,True,True,0,12,63,1,1,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,True,True
188049,False,False,False,False,False,False,False,0,7,44,0,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
262115,True,True,True,False,False,True,True,2,13,147,0,8,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,True,True
263760,True,False,False,False,False,True,True,0,10,62,1,5,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
263725,True,True,True,False,False,True,True,0,10,116,0,5,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
247610,True,True,True,False,False,True,True,0,23,287,2,37,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,True
230084,False,True,True,False,False,False,False,1,10,286,2,6,False,False,False,RFE,test,birt,True,,True,,False,,False,,True,
261965,True,True,True,False,False,True,True,2,10,219,1,3,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
261595,False,True,True,False,False,True,True,0,22,60,1,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
261809,False,False,True,False,False,False,False,0,14,145,0,0,False,False,False,BUG,test,birt,True,False,True,True,False,False,True,True,True,True
262136,False,True,True,False,False,True,True,1,16,78,1,5,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
259613,False,True,True,False,False,True,True,0,27,74,1,0,False,False,False,BUG,test,birt,True,True,False,False,False,False,True,True,True,True
259689,False,True,True,False,False,True,True,0,8,59,1,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
261960,False,True,False,False,False,True,True,0,4,45,1,1,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,True,True
261961,False,True,False,False,False,True,True,2,8,53,1,1,False,False,False,BUG,test,birt,True,True,False,False,False,False,True,True,True,True
247842,False,False,False,False,False,False,False,0,11,0,0,0,False,False,False,IMPROVEMENT,test,birt,False,,False,,False,,False,,False,
261749,False,True,True,False,False,True,True,0,11,71,0,3,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
261772,False,True,True,False,False,False,True,0,8,50,1,3,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,True,True
261308,False,True,True,False,False,True,True,2,18,84,0,0,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,True,True
261746,False,True,True,False,False,True,True,0,12,83,0,0,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,True,True
261760,False,False,False,False,False,True,True,0,8,41,1,2,False,False,False,BUG,test,birt,False,False,True,True,False,False,False,False,False,True
261602,True,True,True,False,False,True,True,0,5,110,0,2,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,False,False
261447,False,True,True,False,False,True,True,1,13,60,1,2,False,False,False,RFE,test,birt,False,,False,,True,,False,,False,
260229,False,True,True,False,False,True,True,0,13,74,1,1,False,False,False,BUG,test,birt,False,False,True,True,False,False,True,False,False,True
261578,True,True,True,False,False,True,True,1,11,68,0,3,False,False,False,BUG,test,birt,True,True,False,False,False,False,True,True,False,False
261329,False,True,True,False,False,True,True,0,11,79,1,2,False,False,False,IMPROVEMENT,test,birt,False,,False,,False,,False,,True,
261314,False,True,True,False,False,True,True,13,12,161,3,16,False,False,False,IMPROVEMENT,test,birt,True,,True,,False,,True,,True,
261456,False,True,False,False,False,True,True,2,9,55,1,1,False,False,False,BUG,test,birt,True,True,False,False,False,False,True,True,True,True
261445,False,True,True,False,False,True,True,1,11,68,1,5,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
259874,False,False,True,False,False,False,False,0,4,16,0,0,False,False,False,IMPROVEMENT,test,birt,True,,True,,True,,True,,True,
261440,True,True,True,False,False,True,True,1,6,116,0,3,False,False,False,BUG,test,birt,True,True,False,False,False,False,True,True,False,True
261320,False,False,True,False,False,False,False,0,12,113,0,0,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,True,True
259693,False,False,True,False,False,True,True,0,12,38,0,1,False,False,False,RFE,test,birt,True,,True,,False,,True,,True,
259776,False,True,True,False,False,True,True,3,15,100,0,12,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,True,True
164923,False,False,False,False,False,False,False,0,2,64,0,6,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
214180,False,True,True,False,False,True,True,0,10,84,1,10,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
261154,False,True,False,False,False,True,True,1,9,46,1,2,False,False,False,BUG,test,birt,False,False,True,True,False,False,True,True,False,True
260249,False,True,True,False,False,True,True,0,8,96,1,1,True,False,True,IMPROVEMENT,test,birt,True,,False,,False,,True,,False,
260988,False,True,True,False,False,True,True,0,16,87,1,1,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
255837,False,False,False,False,False,False,False,0,9,108,0,5,False,False,False,BUG,test,birt,False,False,True,True,False,False,False,False,True,True
258778,False,True,True,False,False,True,True,1,13,68,1,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
260818,False,False,True,False,False,False,False,0,10,54,0,0,False,False,False,IMPROVEMENT,test,birt,True,,True,,False,,True,,True,
260680,True,True,True,False,False,True,True,0,10,267,0,8,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
260350,False,False,True,False,False,False,False,0,7,32,0,0,False,False,False,RFE,test,birt,False,,True,,False,,False,,False,
306749,False,False,True,False,False,False,False,0,11,41,0,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
259948,False,False,False,False,False,False,False,0,7,108,0,10,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,True,False
260496,False,False,False,False,False,True,False,0,9,25,0,0,False,False,False,BUILD_SYSTEM,test,birt,False,,False,,True,,False,,False,
260495,False,False,False,False,False,True,False,0,9,25,0,0,False,False,False,BUILD_SYSTEM,test,birt,False,,False,,False,,False,,False,
260202,False,True,False,False,False,True,True,0,11,62,1,2,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
260014,False,True,True,False,False,True,True,0,5,44,1,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
251674,True,False,False,False,False,True,False,2,10,152,0,3,False,False,False,BUG,test,birt,True,True,True,True,True,True,True,True,True,True
172286,False,False,False,False,False,False,False,0,7,37,0,0,False,False,False,IMPROVEMENT,test,birt,True,,False,,False,,True,,True,
236018,False,True,True,False,False,True,True,2,11,89,1,2,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,True,True
259926,False,True,True,False,False,True,True,0,9,100,0,5,False,False,False,BUG,test,birt,False,False,True,True,False,False,False,False,True,True
259904,False,False,True,False,False,False,False,0,8,70,0,1,True,False,False,BUG,test,birt,True,True,True,True,True,True,True,True,True,True
259901,True,True,True,False,False,True,True,0,12,123,0,1,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,False,False
259823,False,True,True,False,False,True,True,1,9,188,1,6,False,False,False,BUG,test,birt,True,True,True,True,False,False,False,False,True,True
259817,False,True,False,False,False,True,True,0,5,42,1,0,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
259548,False,False,False,False,False,True,True,0,12,42,1,1,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
258898,False,True,True,False,False,True,True,0,10,112,0,4,False,False,False,IMPROVEMENT,test,birt,True,,True,,False,,True,,True,
259123,False,False,False,False,False,True,True,1,7,83,1,4,False,False,False,IMPROVEMENT,test,birt,True,,True,,False,,True,,True,
234064,False,False,False,False,False,True,True,1,16,69,0,1,False,False,False,BUG,test,birt,True,True,False,False,False,False,True,True,True,True
258047,False,False,True,False,False,False,True,2,11,245,1,26,True,True,True,BUG,test,birt,True,True,True,True,False,False,True,True,True,True
254933,False,False,True,False,False,True,True,1,7,67,1,4,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,True,True
258654,False,False,False,False,False,True,True,0,14,169,1,1,False,False,False,IMPROVEMENT,test,birt,True,,True,,True,,True,,False,
259238,False,False,True,False,False,False,False,4,9,154,2,3,False,False,False,BUG,test,birt,False,False,True,True,False,False,False,False,False,False
259555,False,False,False,False,False,False,True,0,6,157,1,5,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
259650,True,True,True,False,False,True,True,1,12,124,0,8,False,False,False,BUG,test,birt,True,True,False,False,False,False,True,True,False,False
254404,False,False,True,False,False,True,False,0,6,108,0,2,False,False,False,BUG,test,birt,True,True,False,False,False,False,False,False,False,True
184837,False,False,False,False,False,False,False,0,6,21,0,0,False,False,False,BUG,test,birt,True,True,False,False,True,True,True,True,False,False
259620,False,True,False,False,False,True,True,0,7,56,1,6,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,True
256847,False,True,True,False,False,True,True,0,15,61,1,2,False,False,False,BUG,test,birt,False,False,False,False,False,False,False,False,False,False
256307,False,False,False,False,False,True,True,1,13,93,0,6,False,False,False,IMPROVEMENT,test,birt,False,,False,,False,,False,,False,
259469,False,False,True,False,False,True,True,2,10,131,1,2,False,False,False,IMPROVEMENT,test,birt,True,,True,,False,,True,,True,
258636,True,False,False,False,False,True,True,0,13,533,1,3,False,False,False,BUG,test,birt,True,True,False,False,False,False,True,True,False,False
259056,False,True,True,False,False,True,True,3,18,88,1,8,False,False,False,BUG,test,birt,True,True,False,False,False,False,True,True,False,False
258388,False,False,False,False,False,True,True,1,14,121,1,11,False,False,False,BUG,test,birt,True,True,True,True,False,False,True,True,True,False
258787,False,False,False,False,False,True,True,2,10,63,1,5,False,False,False,BUG,test,birt,True,True,False,False,False,False,True,True,True,True
